Years;Cluster Id;Cluster generic legend;Cluster specific legend;Terms id;Pseudo-Inclusion;Cluster Size;Density;Number of fathers;Number of sons 
277 290;5023;808;1686;56 212 303 442 446 483 521 545 610 647 663 780 808 852 888 1398 1482 1534 1578 1603 1651 1686 1695 1783 1940 2261;1;1;1;2;1 
277 290;5081;1444;1966;743 1444 1966 2047 2119;1;1;1;1;1 
277 290;5082;745;717;717 745 1354 1444 2119;1;1;1;1;3 
277 290;5115;1461;611;448 611 728 1321 1461;1;1;1;1;0 
277 290;5173;1524;67;67 492 1033 1524 1722 1800;1;1;1;2;2 
277 290;5177;1972;846;846 1527 1807 1972;1;1;1;0;1 
277 290;5274;2031;51;51 534 1302 1457 1653 2031;1;1;1;1;0 
277 290;5278;1302;732;534 732 761 1302 1653 2134;1;1;1;1;0 
277 290;5300;1694;2253;155 731 916 1694 2253;1;1;1;1;0 
277 290;5326;1722;109;109 492 1722 1800;1;1;1;1;1 
277 290;5369;1235;252;252 1039 1235 1720 1774;1;1;1;0;2 
277 290;5509;1923;1549;346 1013 1549 1923;1;1;1;1;0 
277 290;5577;2280;1013;1013 1412 1988 2280;1;1;1;0;1 
277 290;5581;1595;850;751 850 1595 1757 1990 2104;1;1;1;1;1 
277 290;5593;227;2207;36 167 227 299 709 772 1360 1402 1996 2186 2207;1;1;1;2;0 
277 290;5668;2093;1477;194 259 1477 2093;1;1;1;1;1 
277 290;5675;1492;1412;1412 1492 1792 2098;1;1;1;0;1 
277 290;5728;2166;252;252 939 1034 2166;1;1;1;0;2 
277 290;5731;2166;1549;346 1013 1549 2166;1;1;1;1;0 
277 290;5772;1897;1052;201 247 476 732 1052 1141 1382 1897 2221;1;1;1;2;0 
277 290;5807;2262;2237;903 2003 2237 2262;1;1;1;1;0 
270 283;4004;69;422;69 422 720 741 1687;1;1;1;1;0 
270 283;4005;1614;417;76 81 84 211 318 417 501 566 637 822 837 1076 1186 1290 1302 1572 1614 1812 2024 2140;1;1;1;1;0 
270 283;4030;99;948;99 745 948 1651 1736 2062 2119 2257;1;1;1;4;0 
270 283;4054;131;973;131 518 973 1301;1;1;1;1;1 
270 283;4083;170;1719;170 959 1081 1719;1;1;1;0;1 
270 283;4116;197;1308;197 264 355 675 1120 1154 1308 1590 2066;1;1;1;1;1 
270 283;4218;342;482;342 482 1153 1246 2257;1;1;1;1;2 
270 283;4220;1860;2225;346 939 1412 1860 2225;1;1;1;1;1 
270 283;4266;1301;973;147 406 973 1301;1;1;1;0;1 
270 283;4288;307;897;63 85 307 427 431 449 622 800 897 1000 1025 1092 1818 1821 1866 1893 1999;1;1;1;1;1 
270 283;4291;1086;1678;5 430 451 479 486 529 864 884 1022 1086 1123 1265 1373 1476 1616 1621 1678 2023 2156 2247;1;1;1;2;0 
270 283;4293;1246;292;292 432 1246 2257;1;1;1;1;0 
270 283;4307;499;515;111 448 499 515;1;1;1;1;0 
270 283;4320;1280;782;461 782 1261 1280;1;1;1;1;0 
270 283;4345;763;1720;484 529 763 1034 1720;1;1;1;0;3 
270 283;4346;484;1367;252 484 1367 1720;1;1;1;1;2 
270 283;4360;1289;1945;272 305 462 475 506 586 717 745 896 1029 1063 1145 1165 1205 1228 1289 1613 1633 1671 1675 1680 1681 1945 1966 1982 2075 2272;1;1;1;1;0 
270 283;4440;585;2174;563 585 1669 2174;1;1;1;1;1 
270 283;4488;639;507;87 507 554 639 1009 2029;1;1;1;1;1 
270 283;4491;639;507;87 507 639 1009 1233 2029;1;1;1;1;2 
270 283;4492;59;507;59 87 507 639;1;1;1;1;0 
270 283;4536;406;2104;406 696 2104 2162;1;1;1;1;0 
270 283;4560;704;277;277 704 719 2203;1;1;1;1;1 
270 283;4612;763;1367;484 763 1367 1720;1;1;1;1;1 
270 283;4688;1302;732;732 761 855 1302 2134;1;1;1;1;1 
270 283;4690;855;51;51 534 831 855 1302 1457 2134;1;1;1;1;1 
270 283;4718;911;1410;776 911 1242 1410;1;1;1;1;0 
270 283;4742;947;133;133 276 372 455 467 495 686 697 947 1105 1704 1736 1830 1857 1924 2062 2079 2151 2282;1;1;1;1;0 
270 283;4757;1778;854;854 979 1778 1951 1990;1;1;1;1;1 
270 283;4793;346;1549;346 1013 1549 1797 2280;1;1;1;1;0 
270 283;4843;1054;2001;1054 1123 1265 2001;1;1;1;1;0 
270 283;4898;947;133;124 133 276 455 467 495 686 910 947 1105 1316 1319 1478 1704 1736 1859 1924 2062 2079 2151 2212 2274 2282;1;1;1;1;1 
270 283;4923;1134;2181;313 907 1134 2181;1;1;1;0;1 
270 283;4991;1210;2018;63 261 273 307 449 479 569 800 813 897 1000 1025 1210 1345 1521 1601 1682 1736 1767 1821 1866 1953 2018 2062 2069 2170;1;1;1;2;2 
270 283;5018;1236;1305;469 585 970 1236 1305;1;1;1;1;1 
270 283;5025;1019;1810;9 47 264 280 730 766 1019 1047 1238 1275 1347 1368 1394 1711 1736 1810 1859 2062 2179;1;1;1;1;0 
270 283;5043;1260;257;115 130 213 227 257 299 309 404 443 670 809 837 838 883 1075 1186 1237 1260 1310 1324 1379 1468 1663 1769 1815 1912 1930 2052 2207;1;1;1;2;0 
270 283;5105;1301;696;341 696 705 1301 1459;1;1;1;1;0 
270 283;5133;1320;748;421 647 748 1320 1638 1701 1771 2169;1;1;1;2;0 
270 283;5156;1402;36;36 130 299 1360 1402 1996 2128;1;1;1;2;1 
270 283;5175;20;1451;20 457 1386 1451;1;1;1;0;1 
270 283;5194;1802;1976;1398 1482 1686 1783 1802 1976 2261;1;1;1;0;1 
270 283;5262;1454;397;397 1034 1454 1720 1937;1;1;1;1;1 
270 283;5271;341;696;341 696 1459 2162;1;1;1;1;0 
270 283;5274;43;1702;10 43 151 163 203 469 573 693 779 821 867 1018 1143 1305 1342 1419 1462 1485 1609 1642 1657 1702 1719 1907 1983;1;1;1;2;0 
270 283;5310;2003;2004;973 1497 1985 2003 2004 2237;1;1;1;1;0 
270 283;5311;2003;2237;647 973 1497 2003 2237;1;1;1;1;0 
270 283;5412;2176;280;280 1320 1579 2176;1;1;1;1;0 
270 283;5414;1579;2066;436 599 882 1001 1154 1262 1579 2066;1;1;1;1;1 
270 283;5430;1607;1165;1165 1205 1607 1675;1;1;1;0;1 
270 283;5435;2003;2004;973 1612 1985 2003 2004 2237;1;1;1;1;0 
270 283;5457;1131;446;212 446 1131 1634 1695;1;1;1;0;1 
270 283;5476;1302;732;732 761 1302 1653 2134;1;1;1;1;2 
270 283;5481;1660;2004;973 1660 1985 2004 2237;1;1;1;1;0 
270 283;5532;1722;696;341 696 705 1722 2162;1;1;1;1;0 
270 283;5539;1722;67;67 492 1722 2122;1;1;1;2;3 
270 283;5585;1524;45;45 1524 1722 1800 2053;1;1;1;0;2 
270 283;5640;1850;772;772 1360 1850 1996 2027 2207;1;1;1;1;1 
270 283;5687;1905;748;647 748 1638 1701 1771 1905 2169;1;1;1;1;1 
270 283;5708;1920;515;111 515 696 1920;1;1;1;1;1 
270 283;5716;1923;1549;346 1013 1549 1923;1;1;1;1;2 
270 283;5780;1996;772;299 772 822 1186 1402 1996;1;1;1;1;0 
270 283;5828;2031;51;51 65 1457 2031;1;1;1;1;1 
270 283;5893;2093;1477;194 259 708 1477 2093;1;1;1;1;1 
270 283;5912;2115;2004;973 1985 2004 2115 2237;1;1;1;1;1 
270 283;5951;2166;1013;346 1013 1797 2166;1;1;1;1;0 
270 283;5963;2176;280;280 371 1579 2176;1;1;1;1;0 
270 283;5984;1897;2221;476 800 1897 2221;1;1;1;1;1 
270 283;6026;2262;2237;647 973 1985 2237 2262;1;1;1;0;1 
263 276;3953;2;1189;2 28 203 430 471 529 689 774 1030 1123 1189 1616 1628 1678 1717 1819 2023 2249;1;1;1;1;1 
263 276;3991;48;782;48 782 1394 1404 1639;1;1;1;1;0 
263 276;4040;99;1165;99 298 432 746 1165 1444;1;1;1;1;0 
263 276;4042;432;371;99 298 371 432 1964;1;1;1;1;0 
263 276;4043;99;2257;99 1651 1811 2257;1;1;1;1;1 
263 276;4045;745;1354;99 298 743 745 1354 1732 2119;1;1;1;2;3 
263 276;4046;99;2257;99 745 887 948 2119 2244 2257;1;1;1;1;1 
263 276;4150;244;1189;171 244 1189 2266;1;1;1;1;0 
263 276;4162;2093;259;259 708 1477 2093;1;1;1;0;1 
263 276;4236;341;696;111 167 341 696 1156 1459 2104 2162;1;1;1;2;1 
263 276;4237;1459;696;341 696 705 1459;1;1;1;1;2 
263 276;4243;342;1863;292 342 1246 1863;1;1;1;1;0 
263 276;4246;1860;1053;346 1053 1860 2225;1;1;1;0;1 
263 276;4255;356;1526;143 147 261 307 356 396 398 427 520 560 897 1000 1025 1061 1092 1210 1225 1521 1526 1581 1742 1743 1767 1818 1821 1823 1866 2018 2155 2182;1;1;1;0;2 
263 276;4258;360;1639;360 711 1058 1394 1639;1;1;1;1;0 
263 276;4266;451;1123;310 367 432 451 1123 2023 2103;1;1;1;1;0 
263 276;4292;427;466;396 427 466 1821;1;1;1;1;0 
263 276;4294;427;466;396 427 466 520 1818;1;1;1;2;0 
263 276;4301;406;696;335 406 696 1301 1684 2104;1;1;1;0;2 
263 276;4314;430;1619;5 191 430 1619 2156;1;1;1;1;1 
263 276;4331;434;2217;434 1242 1410 2217;1;1;1;1;0 
263 276;4339;779;867;451 779 867 1467;1;1;1;1;0 
263 276;4341;430;1189;430 451 1123 1189;1;1;1;1;1 
263 276;4382;673;1509;254 315 503 629 673 707 814 820 836 859 862 1082 1121 1126 1150 1298 1509 1611 1644 1650 1716 1735 1739 1919 2097;1;1;1;2;0 
263 276;4395;512;711;512 711 1394 1639;1;1;1;1;0 
263 276;4420;534;317;51 317 534 1457;1;1;1;0;2 
263 276;4437;559;749;552 559 749 781 1415 2226;1;1;1;1;0 
263 276;4480;1768;1562;574 707 1166 1474 1562 1768;1;1;1;0;1 
263 276;4488;1236;1669;50 324 563 585 1024 1077 1236 1669 2174;1;1;1;0;1 
263 276;4531;59;507;59 507 621 639;1;1;1;1;0 
263 276;4537;639;1233;59 87 507 639 1233;1;1;1;1;4 
263 276;4539;639;1233;87 639 1074 1233 1294;1;1;1;2;0 
263 276;4542;1427;1693;640 1316 1427 1693 1752;1;1;1;1;1 
263 276;4593;719;2203;590 704 719 1659 2203;1;1;1;0;2 
263 276;4608;477;1807;477 716 889 1807;1;1;1;1;1 
263 276;4632;1246;2257;292 298 745 1246 2257;1;1;1;1;1 
263 276;4660;1302;1746;761 1302 1746 2134;1;1;1;1;3 
263 276;4667;763;1367;252 484 763 1367 1720;1;1;1;0;3 
263 276;4749;673;1611;132 315 503 673 679 836 859 862 1150 1298 1611 1644 1649 1716 1735 1739 1859 2097;1;1;1;1;0 
263 276;4757;885;1734;208 885 1392 1734;1;1;1;1;0 
263 276;4777;911;2217;911 1242 1410 2217;1;1;1;1;2 
263 276;4854;1019;11;9 11 47 105 290 398 1019 1047 1130 1238 1368 1383 1493 1541 1577 1692 1784 1810 1844 2164;1;1;1;2;0 
263 276;4891;1058;1639;711 1058 1394 1404 1639;1;1;1;1;0 
263 276;4916;1083;711;711 1083 1394 1639;1;1;1;1;0 
263 276;4973;298;482;298 482 1153 1165;1;1;1;2;0 
263 276;5013;1210;77;77 147 261 398 479 569 962 1012 1025 1061 1210 1225 1526 1538 1544 1581 1767 1823 1866 2018 2069 2155 2182;1;1;1;1;1 
263 276;5031;1221;2115;973 1221 2004 2115;1;1;1;0;1 
263 276;5054;1019;11;9 11 47 105 132 290 398 411 730 1019 1047 1130 1238 1319 1329 1368 1383 1493 1541 1577 1784 1810 1844 2062 2164;1;1;1;2;0 
263 276;5061;1246;482;298 482 1153 1246 1732 1992;1;1;1;1;1 
263 276;5070;1260;404;115 130 227 257 299 309 404 443 501 822 838 883 1063 1169 1186 1221 1237 1260 1310 1324 1379 1549 1769 1815 1835 1847 1850 1912;1;1;1;1;1 
263 276;5098;1274;1280;782 1261 1274 1280;1;1;1;1;1 
263 276;5128;406;2104;111 406 1301 2104 2162;1;1;1;1;4 
263 276;5130;406;548;406 452 548 1301;1;1;1;1;1 
263 276;5213;130;213;130 213 1360 1402;1;1;1;0;1 
263 276;5258;647;1448;647 748 1448 1701 1771 2169;1;1;1;1;2 
263 276;5272;1459;515;111 448 515 696 1459;1;1;1;1;2 
263 276;5283;1466;796;796 1466 1720 1937;1;1;1;1;0 
263 276;5285;1466;782;782 974 1404 1466 1639;1;1;1;1;0 
263 276;5311;2003;2004;362 973 1287 1497 1660 2003 2004;1;1;1;1;4 
263 276;5354;1527;446;446 1180 1188 1450 1527 1695;1;1;1;1;0 
263 276;5395;2176;280;226 280 1579 2176;1;1;1;1;2 
263 276;5466;1662;1280;782 1261 1280 1662;1;1;1;1;1 
263 276;5533;1720;1367;766 1367 1720 2015;1;1;1;0;3 
263 276;5534;1454;1937;796 1454 1720 1937;1;1;1;1;1 
263 276;5539;341;696;111 341 696 705 1722;1;1;1;1;1 
263 276;5622;1180;1131;15 1131 1180 1827;1;1;1;0;1 
263 276;5634;1850;670;299 670 1360 1850 1996;1;1;1;1;1 
263 276;5685;1920;515;111 515 696 1920 2104;1;1;1;1;1 
263 276;5688;1923;822;312 822 1797 1923;1;1;1;1;0 
263 276;5707;1938;1410;789 1410 1938 2217;1;1;1;1;0 
263 276;5804;2031;1913;51 65 1913 2031;1;1;1;0;1 
263 276;5807;2038;100;100 737 1923 2038;1;1;1;1;0 
263 276;5916;2166;1013;1013 2098 2166 2255;1;1;1;1;0 
256 269;4043;1238;1164;11 47 105 132 262 296 398 429 686 1019 1047 1130 1164 1192 1238 1282 1319 1329 1368 1383 1493 1577 1578 1692 1750 1784 1909 1967 1974 2164;1;1;1;1;2 
256 269;4078;84;205;84 205 369 375;1;1;1;1;1 
256 269;4084;1211;1233;87 507 1211 1233;1;1;1;1;0 
256 269;4097;432;1165;99 298 432 746 1165;1;1;1;1;2 
256 269;4101;1238;1164;11 47 105 262 411 429 1019 1047 1164 1238 1319 1329 1383 1577 1578 1686 1750 1784 1810 1909 1967 1974 2164;1;1;1;2;2 
256 269;4121;326;706;128 168 187 284 319 326 350 706 956 1022 1178 1294 1390 1423 1516 1574 1984;1;1;1;2;0 
256 269;4217;223;422;223 422 720 1687;1;1;1;1;1 
256 269;4236;171;1189;171 244 1189 1435;1;1;1;1;1 
256 269;4274;1246;292;180 292 298 1246 2257;1;1;1;1;1 
256 269;4278;745;1520;298 745 1520 1966;1;1;1;1;0 
256 269;4319;2104;1392;341 1203 1392 2104;1;1;1;1;0 
256 269;4329;346;1013;346 1013 1053 1797;1;1;1;1;2 
256 269;4340;451;1123;310 367 432 451 1123 2023 2103;1;1;1;1;1 
256 269;4382;432;1165;99 298 432 1153 1165;1;1;1;1;1 
256 269;4384;298;482;298 432 482 1153;1;1;1;0;2 
256 269;4408;451;1189;171 451 529 1123 1189;1;1;1;1;1 
256 269;4409;1123;1189;451 683 1123 1189;1;1;1;1;1 
256 269;4591;639;1233;59 87 507 639 1233;1;1;1;1;3 
256 269;4664;477;716;477 716 1285 1807;1;1;1;1;1 
256 269;4691;745;1876;745 1021 1732 1876 1958 2119;1;1;1;2;1 
256 269;4692;745;1520;477 482 745 1520 1966;1;1;1;1;0 
256 269;4739;430;5;5 430 779 1619;1;1;1;0;2 
256 269;4751;911;2217;789 911 1239 1242 1410 1938 2217;1;1;1;1;3 
256 269;4796;855;248;248 732 855 1255;1;1;1;0;1 
256 269;4805;880;1578;11 47 880 1130 1578 1692;1;1;1;1;0 
256 269;4810;885;1286;208 885 1286 1781;1;1;1;1;2 
256 269;4875;981;696;515 696 981 1459;1;1;1;1;1 
256 269;4972;1096;2053;1096 2001 2053 2285;1;1;1;1;0 
256 269;4988;430;1189;430 529 1123 1189;1;1;1;1;0 
256 269;4989;430;884;430 884 1123 1189;1;1;1;2;0 
256 269;5099;1246;1863;292 546 1246 1863;1;1;1;1;1 
256 269;5140;84;2007;84 501 1290 2007 2134;1;1;1;1;1 
256 269;5141;84;724;84 278 375 417 724 1290 1557 1930;1;1;1;1;0 
256 269;5179;1316;1693;616 1316 1693 1752;1;1;1;0;1 
256 269;5195;1694;2253;155 1350 1694 1858 2253;1;1;1;1;3 
256 269;5220;1385;826;13 266 282 447 512 711 782 826 974 1058 1083 1275 1385 1404 1639 2006;1;1;1;1;7 
256 269;5296;745;1354;743 745 1354 1444 1732;1;1;1;0;2 
256 269;5318;341;696;341 696 944 1459;1;1;1;1;1 
256 269;5342;1483;324;17 324 1196 1408 1483;1;1;1;0;1 
256 269;5482;1302;1746;761 1302 1653 1746;1;1;1;1;1 
256 269;5547;1717;774;112 774 1717 1906 1955;1;1;1;2;0 
256 269;5549;1454;1937;796 1454 1707 1720 1937;1;1;1;1;2 
256 269;5659;1874;1462;1342 1462 1874 1975;1;1;1;1;0 
256 269;5720;1920;1392;341 1392 1920 2104;1;1;1;1;0 
256 269;5721;341;696;341 515 696 1920;1;1;1;1;1 
256 269;5770;1964;314;8 314 1470 1719 1964;1;1;1;1;1 
256 269;5787;1266;1902;1266 1902 1987 2233;1;1;1;1;0 
256 269;5798;1660;362;362 1287 1497 1660 2003;1;1;1;0;1 
256 269;5899;2166;1570;979 1570 2098 2166;1;1;1;1;0 
256 269;5900;2166;1492;346 1013 1492 1860 2098 2166;1;1;1;2;1 
256 269;5915;350;1984;350 1984 1998 2116;1;1;1;1;0 
256 269;5924;745;1520;745 1520 1966 2119;1;1;1;1;0 
256 269;5926;745;1354;743 745 1354 2119;1;1;1;0;1 
256 269;5977;2166;346;346 822 1797 1923 2166;1;1;1;1;1 
256 269;5979;2166;1570;1412 1570 1792 2166;1;1;1;1;0 
256 269;5990;1579;1848;280 1579 1848 2176;1;1;1;0;1 
256 269;6016;1385;1028;599 1028 1385 2206;1;1;1;1;0 
249 262;3874;395;513;69 395 513 1822;1;1;1;1;0 
249 262;3875;69;422;69 395 422 720 741 1687;1;1;1;1;1 
249 262;3887;84;205;84 205 369 375 570;1;1;1;0;1 
249 262;3908;298;1863;99 298 1863 2257;1;1;1;1;1 
249 262;3915;1238;1329;47 105 262 296 429 602 756 880 928 991 1047 1108 1164 1199 1238 1319 1329 1343 1455 1577 1578 1750 1784 1810 1905 1909 1967 1974 2176;1;1;1;0;1 
249 262;3923;1722;1033;109 306 423 492 871 1033 1722;1;1;1;2;0 
249 262;3924;1722;506;67 109 306 492 506 1722 1872;1;1;1;1;2 
249 262;3939;128;1294;2 128 639 1074 1294 1516 1819 2116;1;1;1;1;1 
249 262;3941;128;1984;128 350 1984 2116;1;1;1;1;1 
249 262;3970;1278;144;144 256 631 1079 1278;1;1;1;1;1 
249 262;4080;447;974;282 447 512 711 974 1083;1;1;1;0;1 
249 262;4159;1422;1984;350 460 1422 1516 1984 2116;1;1;1;2;0 
249 262;4188;307;449;63 143 147 201 216 238 307 311 363 396 449 464 800 962 1017 1025 1345 1521 1748 1818 2129 2276;1;1;1;2;0 
249 262;4214;430;486;430 486 1022 1265 1373;1;1;1;2;0 
249 262;4215;430;529;171 430 529 1189;1;1;1;1;2 
249 262;4221;432;1165;298 432 746 1153 1165 1732;1;1;1;0;2 
249 262;4251;471;1990;471 854 1778 1990 2130;1;1;1;0;2 
249 262;4261;477;1400;477 716 1285 1400;1;1;1;0;1 
249 262;4409;128;1074;128 350 639 1074 1423 1819;1;1;1;1;0 
249 262;4620;1722;492;492 871 1722 2122;1;1;1;0;3 
249 262;4634;885;1286;208 885 1286 1781;1;1;1;1;1 
249 262;4728;1015;1270;889 1015 1270 1553 1807 2259;1;1;1;1;1 
249 262;4766;1054;1123;1054 1096 1123 1189 2001;1;1;1;2;1 
249 262;4816;1054;486;486 1054 1096 2001 2053;1;1;1;2;1 
249 262;4835;1123;683;683 1123 1189 1373;1;1;1;1;1 
249 262;4850;1373;884;884 1140 1189 1373;1;1;1;1;0 
249 262;4930;1220;693;286 418 693 1220;1;1;1;1;0 
249 262;4949;1238;1329;47 105 194 262 296 398 429 455 545 730 1019 1047 1108 1192 1238 1319 1329 1577 1578 1750 1784 1810 1909 1967 2164;1;1;1;1;1 
249 262;4959;745;1732;298 745 1246 1732 1876;1;1;1;0;2 
249 262;4985;1276;486;486 1123 1189 1276;1;1;1;1;0 
249 262;5026;406;515;406 515 548 1301;1;1;1;0;1 
249 262;5040;1302;1746;761 1115 1302 1746 2134;1;1;1;1;0 
249 262;5043;1302;1746;761 886 1302 1746;1;1;1;1;0 
249 262;5095;1372;1428;1372 1428 1513 1534;1;1;1;1;1 
249 262;5143;49;1984;49 350 1074 1423 1984 2116;1;1;1;2;1 
249 262;5244;1516;1220;350 460 1220 1516 2116;1;1;1;1;0 
249 262;5248;1516;779;30 779 1516 1618;1;1;1;1;0 
249 262;5389;1302;1746;761 1115 1302 1653 1746;1;1;1;1;1 
249 262;5581;1887;1514;112 774 1514 1887 1955;1;1;1;1;1 
249 262;5636;1920;973;518 973 1301 1920 2167;1;1;1;0;2 
249 262;5717;2029;2256;259 1662 2029 2256;1;1;1;1;2 
249 262;5737;2040;1858;155 1858 2040 2253;1;1;1;0;1 
249 262;5747;2048;865;69 660 865 2048;1;1;1;1;0 
249 262;5795;1289;15;15 1146 1166 1289 2075;1;1;1;1;0 
249 262;5818;2098;1013;346 1013 1797 2098;1;1;1;1;2 
249 262;5820;2098;1492;346 1492 1923 2098;1;1;1;1;0 
249 262;5837;2119;776;776 1876 1958 2119;1;1;1;0;1 
249 262;5838;745;1966;745 1520 1966 2119;1;1;1;1;3 
249 262;5896;2166;346;346 1013 1180 1923 2148 2166;1;1;1;1;1 
249 262;5901;2166;1492;346 1492 1923 2166;1;1;1;1;2 
249 262;5938;1385;1028;599 1028 1385 2206;1;1;1;1;1 
242 255;4043;49;361;49 305 361 1945;1;1;1;1;1 
242 255;4062;69;720;69 422 720 2181;1;1;1;0;2 
242 255;4064;69;513;69 395 513 624 865;1;1;1;1;1 
242 255;4115;1722;67;67 109 306 1722;1;1;1;0;3 
242 255;4124;639;1294;128 639 1074 1294 1819;1;1;1;1;2 
242 255;4211;1043;378;209 222 239 308 371 378 489 540 542 570 704 719 771 796 878 906 1037 1043 1069 1193 1439 1487 1540 1761 1852 1870 1942 2063;1;1;1;1;0 
242 255;4267;253;1654;253 797 1081 1654;1;1;1;1;0 
242 255;4320;307;1092;63 143 216 261 307 363 431 449 464 800 897 1025 1092 1139 1538 1544 1581 1767 1818 2181;1;1;1;2;2 
242 255;4355;341;515;341 515 696 1675;1;1;1;1;1 
242 255;4413;356;1092;143 147 201 216 230 261 307 356 396 427 431 449 464 569 692 800 1025 1092 1281 1581 1743 1748 1767 1818 1826 2008 2168;1;1;1;2;0 
242 255;4449;430;529;430 486 529 1022;1;1;1;1;1 
242 255;4455;745;1376;432 745 1376 1862 1878;1;1;1;1;0 
242 255;4502;109;871;109 487 871 1033;1;1;1;1;1 
242 255;4521;510;1392;510 1345 1392 1601;1;1;1;1;0 
242 255;4535;518;1321;123 448 518 611 1321;1;1;1;1;2 
242 255;4579;554;1752;554 1316 1752 1929;1;1;1;0;1 
242 255;4611;1851;157;55 157 209 231 239 489 542 570 690 727 844 998 999 1176 1508 1624 1740 1780 1851 1852 1926;1;1;1;1;0 
242 255;4663;636;1270;636 1270 2003 2262;1;1;1;1;0 
242 255;4669;639;1984;156 639 1423 1516 1984 2116;1;1;1;1;2 
242 255;4777;1512;286;286 693 731 760 810 1220 1512 1551 1887 1892 1986;1;1;1;1;1 
242 255;4931;885;2007;208 885 1734 2007;1;1;1;1;1 
242 255;5039;1004;2107;159 757 970 1004 2107;1;1;1;1;0 
242 255;5058;1265;486;486 529 1022 1265;1;1;1;1;1 
242 255;5086;1054;2001;1054 1276 2001 2053;1;1;1;1;1 
242 255;5171;1123;486;486 1123 1265 2001;1;1;1;2;0 
242 255;5314;1278;144;144 631 1079 1278;1;1;1;1;1 
242 255;5346;1302;1746;761 1115 1302 1746;1;1;1;1;3 
242 255;5417;20;1583;20 232 1324 1386 1583;1;1;1;0;1 
242 255;5483;1444;1966;1444 1906 1966 2119 2250;1;1;1;0;1 
242 255;5521;1310;1283;130 166 245 443 468 637 809 838 870 1283 1310 1318 1360 1402 1468 1769 2054 2178 2186;1;1;1;1;0 
242 255;5559;1618;1990;779 1516 1618 1990;1;1;1;2;1 
242 255;5601;1553;889;422 669 889 1553 1807;1;1;1;0;1 
242 255;5646;1274;1913;365 1274 1610 1913;1;1;1;1;0 
242 255;5769;1722;582;582 1033 1133 1722;1;1;1;1;0 
242 255;5854;1516;350;350 460 1516 1819 2064 2116;1;1;1;1;2 
242 255;5856;1516;1984;49 156 1423 1516 1819 1984;1;1;1;1;1 
242 255;5907;1887;1955;1514 1887 1906 1955;1;1;1;0;1 
242 255;5943;1904;486;486 1123 1265 1276 1904;1;1;1;2;1 
242 255;5944;1238;1577;47 545 1238 1577 1578 1716 1905;1;1;1;0;3 
242 255;6065;1054;486;486 1054 1276 2001;1;1;1;1;1 
242 255;6085;1924;259;259 1662 1924 2029;1;1;1;0;1 
242 255;6176;2075;373;15 373 1166 1289 1680 2075;1;1;1;1;1 
242 255;6202;2166;1492;346 643 1412 1492 1923 2098 2166;1;1;1;2;2 
242 255;6339;2247;529;486 529 1265 2247;1;1;1;1;0 
242 255;6353;885;2258;208 885 1286 2258;1;1;1;0;1 
235 248;4041;2136;2070;124 262 276 347 467 488 512 756 958 1108 1226 1307 1326 1328 1329 1455 1477 1697 2070 2079 2136 2151 2264;1;1;1;2;2 
235 248;4112;627;1176;157 184 209 239 378 489 542 570 627 684 690 718 727 844 999 1176 1193 1207 1210 1313 1473 1522 1624 1740 1780 1851 1926 2032 2202;1;1;1;1;2 
235 248;4142;652;1734;208 652 885 1734 2007 2231;1;1;1;0;1 
235 248;4350;427;466;396 427 466 2129;1;1;1;1;2 
235 248;4379;432;1376;127 432 745 1376;1;1;1;1;1 
235 248;4448;510;1392;510 1345 1392 1989;1;1;1;1;1 
235 248;4461;427;466;427 466 520 2129;1;1;1;1;1 
235 248;4468;524;557;101 524 557 959;1;1;1;1;0 
235 248;4490;541;1428;541 827 1249 1342 1428 1823;1;1;1;1;0 
235 248;4673;1427;1651;745 948 1376 1427 1651 2257;1;1;1;0;1 
235 248;4709;451;867;451 735 779 867;1;1;1;1;1 
235 248;4710;1423;1984;156 779 1423 1516 1984;1;1;1;0;3 
235 248;4715;951;1990;779 951 1516 1990;1;1;1;0;1 
235 248;4777;673;1735;194 494 503 597 610 673 816 820 836 859 862 1150 1298 1475 1531 1611 1735 1919 1932;1;1;1;2;2 
235 248;4782;673;909;194 503 610 629 673 820 836 859 862 909 1082 1298 1644 1735 1890 1919 1991 2097 2194 2214;1;1;1;2;1 
235 248;4809;1969;1428;608 881 898 1112 1342 1428 1702 1969;1;1;1;2;0 
235 248;4853;951;1990;65 850 951 1656 1990;1;1;1;1;1 
235 248;4908;1025;1598;143 216 261 333 363 449 505 569 622 698 713 1025 1092 1139 1598 1743 1767 1786 1818 1826 1956 1999 2069 2094;1;1;1;2;1 
235 248;4929;1054;486;486 1054 1123 1276 2001;1;1;1;1;3 
235 248;4986;1115;2203;1073 1115 1569 2203;1;1;1;0;2 
235 248;5140;1265;486;486 1123 1265 1276;1;1;1;0;4 
235 248;5146;1278;144;144 631 1079 1278;1;1;1;0;1 
235 248;5355;1310;1769;130 166 245 299 348 387 468 637 771 809 838 870 949 1046 1192 1283 1310 1318 1360 1379 1402 1468 1769 1912 1996 2054 2178;1;1;1;2;1 
235 248;5394;2116;1984;350 1516 1984 2116;1;1;1;0;1 
235 248;5395;951;1990;951 1516 1618 1990;1;1;1;0;1 
235 248;5402;1528;1428;126 425 1342 1428 1528 1889;1;1;1;1;0 
235 248;5473;1609;1189;529 656 1189 1609;1;1;1;1;0 
